101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,201,202,203,204,205,206,207,208,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,501,502,503,504,505,506,507,508,509,510,511,512,513,514,601,602,603,604,605,606,607,608,609,610,611,612,613,614,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,801,802,803,804,805,806,807,808,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1101,1102,1103,1104,1105,1106,1107,1108,1109,1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212,1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224,1225,1226,1227,1228,1229,1230,1301,1302,1303,1304,1305,1306,1307,1308,1309,1310,1311,1312,1313,1314,1315,1316,1317,1318,1319,1320,1321,1322,1323,1324,1325,1326,1327,1328,1329,1330,1331,1332,1333,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1501,1502,1503,1504,1505,1506,1507,1508,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1701,1702,1703,1704,1705,1706,1707,1708,1709,1710,1711,1712,1713,1714,1801,1802,1803,1804,1805,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2101,2102,2103,2104,2105,2106,2107,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217
21.0,20.5,19.5,24.71,21.68,23.29,25.43,21.5,22.18,22.54,23.82,25.43,17.14,16.71,19.54,17.89,18.57,21.46,21.36,19.79,19.79,20.11,22.0,23.0,23.46,18.89,19.11,18.61,20.39,21.68,21.36,20.93,21.11,20.46,19.89,16.71,16.11,15.11,15.86,16.64,16.57,18.39,19.75,20.86,19.07,19.07,18.18,14.32,10.71,14.64,16.96,12.32,13.68,16.57,17.75,16.14,18.93,12.5,12.25,14.14,12.68,13.71,13.14,18.0,12.93,21.29,20.21,15.18,13.75,16.07,19.86,15.04,14.43,16.04,16.89,17.14,17.29,17.21,16.18,15.86,15.54,16.36,15.36,15.18,16.11,16.75,16.43,11.0,15.04,16.61,14.07,11.0,17.75,15.82,15.68,14.64,13.29,10.32,14.75,11.93,12.61,10.46,10.5,9.64,15.82,13.89,14.25,12.04,17.46,18.14,18.93,18.07,9.39,12.5,10.39,12.57,11.29,14.64,8.68,7.93,7.43,7.71,6.96,6.11,10.11,11.82,13.57,9.86,5.86,10.29,7.29,6.39,7.82,6.75,8.64,7.39,8.43,7.89,7.89,8.14,9.39,9.0,9.11,7.93,8.0,7.93,8.11,8.71,8.36,10.46,9.75,10.46,8.93,7.89,7.79,10.21,13.68,8.75,8.29,7.79,7.54,7.5,8.04,19.39,7.5,7.68,6.75,7.0,7.32,13.0,17.93,15.11,9.64,7.46,10.46,12.46,6.96,5.89,5.64,6.21,6.68,7.5,14.46,21.29,6.43,5.29,5.25,9.93,11.93,12.46,5.46,18.18,8.14,12.71,10.93,17.86,19.54,19.0,19.46,17.46,20.89,19.11,19.0,17.36,18.93,19.64,19.25,20.96,17.07,17.0,18.18,18.93,17.32,17.93,19.29,19.29,11.75,18.11,17.39,20.07,17.29,19.32,18.14,19.29,19.21,18.96,20.93,19.32,19.5,18.79,17.39,17.14,16.71,14.68,18.04,18.43,18.82,18.64,15.18,14.71,17.82,15.86,14.14,12.5,15.14,16.04,13.43,10.14,15.54,22.82,15.39,14.89,14.93,13.96,24.21,22.57,17.32,13.96,11.32,9.57,9.5,10.21,13.11,15.04,14.32,15.36,11.64,11.68,15.75,15.5,16.04,15.36,17.96,16.68,18.96,20.5,20.64,20.46,20.64,18.89,20.54,21.29,21.5,18.25,16.68,24.68,19.89,16.75,21.89,16.39,16.79,17.68,15.68,16.79,15.04,15.18,14.71,12.14,16.89,18.96,19.54,23.18,11.89,18.86,17.14,19.86,21.0,17.25,15.64,15.29,15.11,14.18,15.5,16.29,18.54,20.79,19.32,22.89,23.75,22.54,16.75,20.5,17.86,23.21,23.21,23.25,21.04,25.25,23.82,24.04,22.82,22.71,22.04,19.14,17.89,16.11,17.71,17.82,17.93,19.14
